116,24.118426084518433,3.646142481376531,3.646142481376531,24.118426084518433
117,47.081197370318016,24.118426084518433,24.118426084518433,47.081197370318016
118,72.42111625095036,47.081197370318016,47.081197370318016,72.42111625095036
119,100.0,72.42111625095036,72.42111625095036,100.0
120,129.6535126370751,100.0,100.0,129.6535126370751
121,161.18982906425836,129.6535126370751,129.6535126370751,161.18982906425836
122,194.3882739543915,161.18982906425836,161.18982906425836,194.3882739543915
123,228.9979353911849,194.3882739543915,194.3882739543915,228.9979353911849
124,264.73625326116615,228.9979353911849,228.9979353911849,264.73625326116615
125,301.28758239746094,264.73625326116615,264.73625326116615,301.28758239746094
126,338.3017304753991,301.28758239746094,301.28758239746094,338.3017304753991
127,375.3924706599601,338.3017304753991,338.3017304753991,375.3924706599601
128,412.13602900505066,375.3924706599601,375.3924706599601,412.13602900505066
129,448.0695466046073,412.13602900505066,412.13602900505066,448.0695466046073
130,482.68951649553895,448.0695466046073,448.0695466046073,482.68951649553895
131,515.4501953125,482.68951649553895,482.68951649553895,515.4501953125
132,545.7619896944914,515.4501953125,515.4501953125,545.7619896944914
133,572.9898174432986,545.7619896944914,545.7619896944914,572.9898174432986
134,596.4514434337616,572.9898174432986,572.9898174432986,596.4514434337616
135,615.4157902758727,596.4514434337616,596.4514434337616,615.4157902758727
136,629.1012237287115,615.4157902758727,615.4157902758727,629.1012237287115
137,636.673812866211,629.1012237287115,629.1012237287115,636.673812866211
138,637.2455649947524,636.673812866211,636.673812866211,637.2455649947524
139,637.2455649947524,629.8726353225977,637.2455649947524,629.8726353225977
140,629.8726353225977,613.5535113811493,629.8726353225977,613.5535113811493
141,613.5535113811493,587.227172198046,613.5535113811493,587.227172198046
142,587.227172198046,549.7712222220896,587.227172198046,549.7712222220896
143,549.7712222220896,500.0,549.7712222220896,500.0
144,500.0,436.6626616050109,500.0,436.6626616050109
145,436.6626616050109,358.44123881729206,436.6626616050109,358.44123881729206
146,358.44123881729206,263.948672056198,358.44123881729206,263.948672056198
147,263.948672056198,151.72681806436606,263.948672056198,151.72681806436606
148,151.72681806436606,20.24443234363241,151.72681806436606,20.24443234363241
149,20.24443234363241,-132.10487365722656,20.24443234363241,-132.10487365722656
150,-132.10487365722656,-307.0047006028925,-132.10487365722656,-307.0047006028925
151,-307.0047006028925,-506.21795458009296,-307.0047006028925,-506.21795458009296
152,-506.21795458009296,-731.5889656543732,-506.21795458009296,-731.5889656543732
153,-731.5889656543732,-985.045631674984,-731.5889656543732,-985.045631674984
154,-985.045631674984,-1268.6015873279807,-985.045631674984,-1268.6015873279807
155,-1268.6015873279807,-1584.3583984374998,-1268.6015873279807,-1584.3583984374998
156,-1584.3583984374998,-1934.507781515146,-1584.3583984374998,-1934.507781515146
157,-1934.507781515146,-2321.3338485575878,-1934.507781515146,-2321.3338485575878
158,-2321.3338485575878,-2747.2153770923615,-2321.3338485575878,-2747.2153770923615
159,-2747.2153770923615,-3214.628105471732,-2747.2153770923615,-3214.628105471732
160,-3214.628105471732,-3726.1470534148107,-3214.628105471732,-3726.1470534148107
161,-3726.1470534148107,-4284.448867797851,-3726.1470534148107,-4284.448867797851
162,-4284.448867797851,-4892.314193692631,-4284.448867797851,-4892.314193692631
163,-4892.314193692631,-5552.630070653049,-4892.314193692631,-5552.630070653049
164,-5552.630070653049,-6268.392354249954,-5552.630070653049,-6268.392354249954
165,-6268.392354249954,-7042.708162853989,-6268.392354249954,-7042.708162853989
166,-7042.708162853989,-7878.798349666724,-7042.708162853989,-7878.798349666724
167,-7878.798349666724,-8780.0,-7878.798349666724,-8780.0
168,0.0,0.0,-8780.0,0.0
